candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
11,2002,The 1990s in Japan: A Lost Decade,"Fumio Hayashi, Edward C. Prescott",,,916,99,217.537,Reinforcement Learning and Algorithmic Trading,reinforcement-learning,reinforcement-trading,"This paper examines the Japanese economy in the 1990s, a decade of economic stagnation.",high citation signal (916); influential citation signal (99); open-access PDF metadata,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1006/REDY.2001.0149,https://www.semanticscholar.org/paper/77f56dc93dbbb0cda246dfb69f3cdbff852ad570,http://researchdatabase.minneapolisfed.org/downloads/v979v324z,,10.1006/REDY.2001.0149,,,53138432,Economics,,capital markets investment,1,citations=916; influential=99; open PDF metadata; trade term matches=2,"This paper examines the Japanese economy in the 1990s, a decade of economic stagnation. We find that the problem is not a breakdown of the financial system, as corporations large and small were able to find financing for investments. There is no evidence of profitabkle investment opportunities not being exploited due to lack of access to capital markets. The problem then and still today is a low productivity growth rate. Growth theory, treating TFP as exogenous, accounts well for the Japanese lost decade of growth. We think that research effort should be focused on what policy change will allow productivity to again grow rapidly. (Copyright: Elsevier)"
12,2002,Macroeconomic Factors Do Influence Aggregate Stock Returns,"Mark J. Flannery, A. Protopapadakis",,2002-04-01,909,59,216.217,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Positions Macroeconomic Factors Do Influence Aggregate Stock Returns within Asset Pricing and Return Predictability.,high citation signal (909); influential citation signal (59),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2139/SSRN.314261,https://www.semanticscholar.org/paper/fc2bf162019de8ccb57d8ee5e4ab2b84263f8a72,,,10.2139/SSRN.314261,,,15993354,Economics; Geology,,equity factor models; equity returns,2,citations=909; influential=59; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
13,2002,Global Microstructures: The Virtual Societies of Financial Markets1,"K. Knorr Cetina, Urs Bruegger",American Journal of Sociology,2002-01-01,862,67,214.802,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Global Microstructures: The Virtual Societies of Financial Markets1 within General Finance, Surveys, and Trading Systems.",high citation signal (862); influential citation signal (67),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1086/341045,https://www.semanticscholar.org/paper/8bcd4781606f80073c9d851433a520a58e263fbc,,,10.1086/341045,,,13742201,Business; Economics; Sociology,,market microstructure trading,1,citations=862; influential=67; open PDF metadata; title trade matches=2; trade term matches=2,
14,2002,"Book‐to‐Market Equity, Distress Risk, and Stock Returns","J. Griffin, M. Lemmon",,2002-10-01,839,63,222.359,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Book‐to‐Market Equity, Distress Risk, and Stock Returns within Risk, Volatility, and Forecast Evaluation.",high citation signal (839); influential citation signal (63),Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1111/1540-6261.00497,https://www.semanticscholar.org/paper/0a76dc44a337b665c21628c0a146fc3819820725,,,10.1111/1540-6261.00497,,,59428974,Business; Economics,,earnings announcements stock returns; equity factor models; equity returns; securities market,4,citations=839; influential=63; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2; query hits=4,
15,2002,Consumption-Based Asset Pricing,"John Y. Campbell, John Y. Campbell",,2002-09-01,802,155,228.842,Asset Pricing and Return Predictability,asset-pricing,asset-pricing,Positions Consumption-Based Asset Pricing within Asset Pricing and Return Predictability.,high citation signal (802); influential citation signal (155),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2139/SSRN.343784,https://www.semanticscholar.org/paper/1193e25ec3d267f2d05235b43052e19625631928,,,10.2139/SSRN.343784,,,154473095,Economics,Review,asset pricing stock returns; stock returns,2,citations=802; influential=155; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
16,2002,Trading and Exchanges: Market Microstructure for Practitioners,Lawrence E. Harris,,,783,76,216.43,Market Microstructure and High-Frequency Trading,microstructure,high-frequency,Positions Trading and Exchanges: Market Microstructure for Practitioners within Market Microstructure and High-Frequency Trading.,high citation signal (783); influential citation signal (76),"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://www.semanticscholar.org/paper/ad135eb8f72a38e12234bdd180021ccc5589b3b7,https://www.semanticscholar.org/paper/ad135eb8f72a38e12234bdd180021ccc5589b3b7,,,,,,166955363,Business; Economics,,market microstructure trading; securities market,2,citations=783; influential=76; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
17,2002,Funding growth in bank-based and market-based financial systems: evidence from firm-level data,"A. Demirguc-Kunt, V. Maksimovic",,2002-09-01,644,28,192.466,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"The authors investigate whether firms' access to external financing, to fund growth differs between market-based, and bank-based financial systems.",high citation signal (644); influential citation signal (28); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/S0304-405X(02)00145-9,https://www.semanticscholar.org/paper/18710d49588a35d2dde1d54ced05540fe5c76a3c,https://openknowledge.worldbank.org/bitstreams/3174402e-a384-50ad-acaa-4953f2685954/download,,10.1016/S0304-405X(02)00145-9,,,5437382,Business; Economics,,securities market,1,citations=644; influential=28; open PDF metadata; trade term matches=2,"The authors investigate whether firms' access to external financing, to fund growth differs between market-based, and bank-based financial systems. Using firm-level data for forty countries, they compute the proportion of firms in each country that relies on external finance, and examine how that proportion differs across financial systems. They find that the development of a country's legal system predicts access to external finance, and that stock markets, and the banking system have different effects on access to external markets. The development of securities markets is related more to the availability of long-term financing, whereas the development of the banking sector is related more to the availability of short-term financing. They find no evidence, however, that firms' access to external financing is predicted by an index of the development of stock markets, relative to the development of the banking system."
18,2002,"Stock market volatility, excess returns, and the role of investor sentiment","Wayne Y. Lee, Christine X. Jiang, Daniel C. Indro",,,631,37,204.802,"Sentiment, News, and Alternative Data",sentiment/text; risk/volatility,stock-prediction; sentiment-altdata; risk-volatility; behavioral-finance,"Positions Stock market volatility, excess returns, and the role of investor sentiment within Sentiment, News, and Alternative Data.",high citation signal (631); influential citation signal (37),Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1016/S0378-4266(01)00202-3,https://www.semanticscholar.org/paper/9ba82fabfb9da4e2a54d12331b3719df8d3bdb9a,,,10.1016/S0378-4266(01)00202-3,,,153811324,Economics,,investor sentiment stock returns,1,citations=631; influential=37; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2,
19,2002,Stock Return Predictability and Model Uncertainty,D. Avramov,,2002-06-01,629,102,213.692,Asset Pricing and Return Predictability,forecasting; asset-pricing,stock-prediction,Positions Stock Return Predictability and Model Uncertainty within Asset Pricing and Return Predictability.,high citation signal (629); influential citation signal (102),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1016/S0304-405X(02)00131-9,https://www.semanticscholar.org/paper/57ed40f3e9cff9a8ea12e41db903189eea4bc808,,,10.1016/S0304-405X(02)00131-9,,,8219175,Business; Economics,,value investing stock market,1,citations=629; influential=102; open PDF metadata; title trade matches=2; trade term matches=2,
20,2002,Economic-based Distributed Resource Management and Scheduling for Grid Computing,R. Buyya,arXiv.org,2002-04-22,623,40,195.585,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Computational Grids, emerging as an infrastructure for next generation computing, enable the sharing, selection, and aggregation of geographically distributed resources for solving large-scale problems in science, engineering, and commerce.",high citation signal (623); influential citation signal (40),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://www.semanticscholar.org/paper/62ba761570b3ce2801898717830911b20d3b29f6,https://www.semanticscholar.org/paper/62ba761570b3ce2801898717830911b20d3b29f6,,,,cs/0204048,,811549,Computer Science; Economics; Engineering,JournalArticle,algorithmic trading,1,citations=623; influential=40; open PDF metadata; trade term matches=1,"Computational Grids, emerging as an infrastructure for next generation computing, enable the sharing, selection, and aggregation of geographically distributed resources for solving large-scale problems in science, engineering, and commerce. As the resources in the Grid are heterogeneous and geographically distributed with varying availability and a variety of usage and cost policies for diverse users at different times and, priorities as well as goals that vary with time. The management of resources and application scheduling in such a large and distributed environment is a complex task. This thesis proposes a distributed computational economy as an effective metaphor for the management of resources and application scheduling. It proposes an architectural framework that supports resource trading and quality of services based scheduling. It enables the regulation of supply and demand for resources and provides an incentive for resource owners for participating in the Grid and motives the users to trade-off between the deadline, budget, and the required level of quality of service. The thesis demonstrates the capability of economic-based systems for peer-to-peer distributed computing by developing users' quality-of-service requirements driven scheduling strategies and algorithms. It demonstrates their effectiveness by performing scheduling experiments on the World-Wide Grid for solving parameter sweep applications."
21,2002,Waiting-times and returns in high-frequency financial data: an empirical study,"M. Raberto, E. Scalas, F. Mainardi",,2002-03-28,535,5,173.336,Market Microstructure and High-Frequency Trading,microstructure,high-frequency,"In financial markets, not only prices and returns can be considered as random variables, but also the waiting time between two transactions varies randomly.",high citation signal (535); open-access PDF metadata,"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.1016/S0378-4371(02)01048-8,https://www.semanticscholar.org/paper/7cabfa15ae969d60beb786af7b0a0f143c76e587,http://arxiv.org/pdf/cond-mat/0203596,,10.1016/S0378-4371(02)01048-8,cond-mat/0203596,,15709737,Economics; Mathematics; Physics,,financial market prediction; high frequency trading stock market; stock market prediction; stock price prediction; stock returns,5,citations=535; influential=5; open PDF metadata; trade term matches=4; query hits=5,"In financial markets, not only prices and returns can be considered as random variables, but also the waiting time between two transactions varies randomly. In the following, we analyse the statistical properties of General Electric stock prices, traded at NYSE, in October 1999. These properties are critically revised in the framework of theoretical predictions based on a continuous-time random walk model."
22,2002,An Introduction to Boosting and Leveraging,"R. Meir, G. Rätsch",Machine Learning Summer School,,523,34,193.528,Machine Learning for Stock Prediction,machine-learning,machine-learning,Positions An Introduction to Boosting and Leveraging within Machine Learning for Stock Prediction.,high citation signal (523); influential citation signal (34),"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1007/3-540-36434-X_4,https://www.semanticscholar.org/paper/4ac9ef24a4b99f244cd17bf5d390a0c0e712327b,,,10.1007/3-540-36434-X_4,,,11436633,Computer Science; Mathematics,JournalArticle; Review,algorithmic trading,1,citations=523; influential=34; AI/ML method signal; open PDF metadata; trade term matches=1,
23,2002,Comovement,"Comovement, N. Barberis, Andrei Shleifer, Jeffrey Wurgler",,2002-04-01,516,25,185.07,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"A number of studies have identifed patterns of positive correlation of returns, or comovement, among different traded securities.",high citation signal (516); influential citation signal (25); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.3386/w8895,https://www.semanticscholar.org/paper/294e5e2f5c33dc53ad798da52b066bd6486b0240,https://doi.org/10.3386/w8895,,10.3386/w8895,,,219340753,Economics,,stock returns,1,citations=516; influential=25; open PDF metadata; trade term matches=1,"A number of studies have identifed patterns of positive correlation of returns, or comovement, among different traded securities. We distinguish three views of such comovement. The traditional 'fundamentals' view explains the comovement of securities through positive correlations in the rational determinants of their values, such as cash flows or discount rates. 'Category-based' comovement occurs when investors classify different securities into the same asset class and shift resources in and out of this class in correlated ways. A related phenomenon of 'habitat-based' comovement arises when a group of investors restricts its trading to a given set of securities, and moves in and out of that set in tandem. We present models of each of the three types of comovement, and then assess them empirically using data on stock inclusions into and deletions from the S&P 500 index. Index changes are noteworthy because they change a stock's category and investor clientele (habitat), but do not change its fundamentals. We find that when a stock is added to the index, its beta and R-squared with respect to the index increase, while its beta with respect to stocks outside the index falls. The converse happens when a stock is deleted. These results are broadly supportive of the category and habitat views of comovement, but not of the fundamentals view. More generally, we argue that these non-traditional views may help explain other instances of comovement in the data."
24,2002,"Comparative Value Relevance Among German, U.S. And International Accounting Standards: A German Stock Market Perspective","E. Bartov, Stephen R. Goldberg, Myungsun Kim",,2002-06-01,515,44,194.708,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Comparative Value Relevance Among German, U.S. And International Accounting Standards: A German Stock Market Perspective within General Finance, Surveys, and Trading Systems.",high citation signal (515); influential citation signal (44); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.2139/SSRN.316525,https://www.semanticscholar.org/paper/e7aa8a963781e2c2145cb3cd34264407870f3823,http://archive.nyu.edu/bitstream/2451/27564/2/SSRN-id316525.pdf,,10.2139/SSRN.316525,,,155036616,Business; Economics,,value investing stock market,1,citations=515; influential=44; open PDF metadata; title trade matches=1; trade term matches=1,
25,2002,A Century of Stock Market Liquidity and Trading Costs,Charles M. Jones,,2002-05-23,493,70,205.133,Market Microstructure and High-Frequency Trading,microstructure,stock-prediction; high-frequency,Positions A Century of Stock Market Liquidity and Trading Costs within Market Microstructure and High-Frequency Trading.,high citation signal (493); influential citation signal (70),"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.2139/SSRN.313681,https://www.semanticscholar.org/paper/9143271a520628c34e61c00d9502a0161c256dc6,,,10.2139/SSRN.313681,,,153664449,Economics,,equity returns; stock returns,2,citations=493; influential=70; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
26,2002,Emerging Market Instability : Do Sovereign Ratings Affect Country Risk and Stock Returns ?,"Graciela Kaminsky, S. Schmukler",,,471,23,191.946,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Emerging Market Instability : Do Sovereign Ratings Affect Country Risk and Stock Returns ? within Risk, Volatility, and Forecast Evaluation.",high citation signal (471); influential citation signal (23),Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1093/wber/16.2.171,https://www.semanticscholar.org/paper/2014365d3ab6bae405ba0142c77fb3f5f28b6f75,,,10.1093/wber/16.2.171,,,261342462,Business; Economics,Review,stock returns,1,citations=471; influential=23; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2,
27,2002,Modeling and forecasting tourism demand for arrivals with stochastic nonstationary seasonality and intervention.,"Carey Goh, R. Law",,2002-10-01,450,22,182.349,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Modeling and forecasting tourism demand for arrivals with stochastic nonstationary seasonality and intervention. within General Finance, Surveys, and Trading Systems.",high citation signal (450); influential citation signal (22); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/S0261-5177(02)00009-2,https://www.semanticscholar.org/paper/a04c2b06c858beebf520327523c0d1f6dbefc7bd,http://hdl.handle.net/10397/32421,,10.1016/S0261-5177(02)00009-2,,,154225149,Business; Economics,,financial time series forecasting,1,citations=450; influential=22; open PDF metadata; title trade matches=1; trade term matches=1,
28,2002,Institutional Ownership and the Extent to which Stock Prices Reflect Future Earnings,"J. Jiambalvo, Shivaram Rajgopal, M. Venkatachalam",,2002-03-01,450,18,182.674,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Institutional Ownership and the Extent to which Stock Prices Reflect Future Earnings within General Finance, Surveys, and Trading Systems.",high citation signal (450); influential citation signal (18),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1506/EQUA-NVJ9-E712-UKBJ,https://www.semanticscholar.org/paper/0b485f8ef4baf2f5a376af6b937ba481fd0df0b5,,,10.1506/EQUA-NVJ9-E712-UKBJ,,,14257757,Business; Economics,,stock returns,1,citations=450; influential=18; open PDF metadata; title trade matches=2; trade term matches=2,
29,2002,Internal Capital Markets in Financial Conglomerates: Evidence from Small Bank Responses to Monetary Policy,Murillo Campello,,2002-12-01,428,55,196.707,Reinforcement Learning and Algorithmic Trading,reinforcement-learning,reinforcement-trading,Positions Internal Capital Markets in Financial Conglomerates: Evidence from Small Bank Responses to Monetary Policy within Reinforcement Learning and Algorithmic Trading.,high citation signal (428); influential citation signal (55),"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.2139/SSRN.291646,https://www.semanticscholar.org/paper/6c7fca6314fffbf322e43cd123454b7313aa5460,,,10.2139/SSRN.291646,,,14244857,Business; Economics,,capital markets investment,1,citations=428; influential=55; open PDF metadata; title trade matches=2; trade term matches=2,
