rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
159,11,15,2002,Consumption-Based Asset Pricing,"John Y. Campbell, John Y. Campbell",,2002-09-01,802,155,228.842,Asset Pricing and Return Predictability,asset-pricing,asset-pricing,Positions Consumption-Based Asset Pricing within Asset Pricing and Return Predictability.,high citation signal (802); influential citation signal (155),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2139/SSRN.343784,https://www.semanticscholar.org/paper/1193e25ec3d267f2d05235b43052e19625631928,,,10.2139/SSRN.343784,,,154473095,Economics,Review,asset pricing stock returns; stock returns,2,citations=802; influential=155; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
169,12,16,2002,Trading and Exchanges: Market Microstructure for Practitioners,Lawrence E. Harris,,,783,76,216.43,Market Microstructure and High-Frequency Trading,microstructure,high-frequency,Positions Trading and Exchanges: Market Microstructure for Practitioners within Market Microstructure and High-Frequency Trading.,high citation signal (783); influential citation signal (76),"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://www.semanticscholar.org/paper/ad135eb8f72a38e12234bdd180021ccc5589b3b7,https://www.semanticscholar.org/paper/ad135eb8f72a38e12234bdd180021ccc5589b3b7,,,,,,166955363,Business; Economics,,market microstructure trading; securities market,2,citations=783; influential=76; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
219,13,17,2002,Funding growth in bank-based and market-based financial systems: evidence from firm-level data,"A. Demirguc-Kunt, V. Maksimovic",,2002-09-01,644,28,192.466,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"The authors investigate whether firms' access to external financing, to fund growth differs between market-based, and bank-based financial systems.",high citation signal (644); influential citation signal (28); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/S0304-405X(02)00145-9,https://www.semanticscholar.org/paper/18710d49588a35d2dde1d54ced05540fe5c76a3c,https://openknowledge.worldbank.org/bitstreams/3174402e-a384-50ad-acaa-4953f2685954/download,,10.1016/S0304-405X(02)00145-9,,,5437382,Business; Economics,,securities market,1,citations=644; influential=28; open PDF metadata; trade term matches=2,"The authors investigate whether firms' access to external financing, to fund growth differs between market-based, and bank-based financial systems. Using firm-level data for forty countries, they compute the proportion of firms in each country that relies on external finance, and examine how that proportion differs across financial systems. They find that the development of a country's legal system predicts access to external finance, and that stock markets, and the banking system have different effects on access to external markets. The development of securities markets is related more to the availability of long-term financing, whereas the development of the banking sector is related more to the availability of short-term financing. They find no evidence, however, that firms' access to external financing is predicted by an index of the development of stock markets, relative to the development of the banking system."
226,14,18,2002,"Stock market volatility, excess returns, and the role of investor sentiment","Wayne Y. Lee, Christine X. Jiang, Daniel C. Indro",,,631,37,204.802,"Sentiment, News, and Alternative Data",sentiment/text; risk/volatility,stock-prediction; sentiment-altdata; risk-volatility; behavioral-finance,"Positions Stock market volatility, excess returns, and the role of investor sentiment within Sentiment, News, and Alternative Data.",high citation signal (631); influential citation signal (37),Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1016/S0378-4266(01)00202-3,https://www.semanticscholar.org/paper/9ba82fabfb9da4e2a54d12331b3719df8d3bdb9a,,,10.1016/S0378-4266(01)00202-3,,,153811324,Economics,,investor sentiment stock returns,1,citations=631; influential=37; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2,
228,15,19,2002,Stock Return Predictability and Model Uncertainty,D. Avramov,,2002-06-01,629,102,213.692,Asset Pricing and Return Predictability,forecasting; asset-pricing,stock-prediction,Positions Stock Return Predictability and Model Uncertainty within Asset Pricing and Return Predictability.,high citation signal (629); influential citation signal (102),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1016/S0304-405X(02)00131-9,https://www.semanticscholar.org/paper/57ed40f3e9cff9a8ea12e41db903189eea4bc808,,,10.1016/S0304-405X(02)00131-9,,,8219175,Business; Economics,,value investing stock market,1,citations=629; influential=102; open PDF metadata; title trade matches=2; trade term matches=2,
301,16,21,2002,Waiting-times and returns in high-frequency financial data: an empirical study,"M. Raberto, E. Scalas, F. Mainardi",,2002-03-28,535,5,173.336,Market Microstructure and High-Frequency Trading,microstructure,high-frequency,"In financial markets, not only prices and returns can be considered as random variables, but also the waiting time between two transactions varies randomly.",high citation signal (535); open-access PDF metadata,"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.1016/S0378-4371(02)01048-8,https://www.semanticscholar.org/paper/7cabfa15ae969d60beb786af7b0a0f143c76e587,http://arxiv.org/pdf/cond-mat/0203596,,10.1016/S0378-4371(02)01048-8,cond-mat/0203596,,15709737,Economics; Mathematics; Physics,,financial market prediction; high frequency trading stock market; stock market prediction; stock price prediction; stock returns,5,citations=535; influential=5; open PDF metadata; trade term matches=4; query hits=5,"In financial markets, not only prices and returns can be considered as random variables, but also the waiting time between two transactions varies randomly. In the following, we analyse the statistical properties of General Electric stock prices, traded at NYSE, in October 1999. These properties are critically revised in the framework of theoretical predictions based on a continuous-time random walk model."
318,17,24,2002,"Comparative Value Relevance Among German, U.S. And International Accounting Standards: A German Stock Market Perspective","E. Bartov, Stephen R. Goldberg, Myungsun Kim",,2002-06-01,515,44,194.708,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Comparative Value Relevance Among German, U.S. And International Accounting Standards: A German Stock Market Perspective within General Finance, Surveys, and Trading Systems.",high citation signal (515); influential citation signal (44); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.2139/SSRN.316525,https://www.semanticscholar.org/paper/e7aa8a963781e2c2145cb3cd34264407870f3823,http://archive.nyu.edu/bitstream/2451/27564/2/SSRN-id316525.pdf,,10.2139/SSRN.316525,,,155036616,Business; Economics,,value investing stock market,1,citations=515; influential=44; open PDF metadata; title trade matches=1; trade term matches=1,
338,18,25,2002,A Century of Stock Market Liquidity and Trading Costs,Charles M. Jones,,2002-05-23,493,70,205.133,Market Microstructure and High-Frequency Trading,microstructure,stock-prediction; high-frequency,Positions A Century of Stock Market Liquidity and Trading Costs within Market Microstructure and High-Frequency Trading.,high citation signal (493); influential citation signal (70),"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.2139/SSRN.313681,https://www.semanticscholar.org/paper/9143271a520628c34e61c00d9502a0161c256dc6,,,10.2139/SSRN.313681,,,153664449,Economics,,equity returns; stock returns,2,citations=493; influential=70; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
358,19,26,2002,Emerging Market Instability : Do Sovereign Ratings Affect Country Risk and Stock Returns ?,"Graciela Kaminsky, S. Schmukler",,,471,23,191.946,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Emerging Market Instability : Do Sovereign Ratings Affect Country Risk and Stock Returns ? within Risk, Volatility, and Forecast Evaluation.",high citation signal (471); influential citation signal (23),Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1093/wber/16.2.171,https://www.semanticscholar.org/paper/2014365d3ab6bae405ba0142c77fb3f5f28b6f75,,,10.1093/wber/16.2.171,,,261342462,Business; Economics,Review,stock returns,1,citations=471; influential=23; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2,
383,20,28,2002,Institutional Ownership and the Extent to which Stock Prices Reflect Future Earnings,"J. Jiambalvo, Shivaram Rajgopal, M. Venkatachalam",,2002-03-01,450,18,182.674,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Institutional Ownership and the Extent to which Stock Prices Reflect Future Earnings within General Finance, Surveys, and Trading Systems.",high citation signal (450); influential citation signal (18),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1506/EQUA-NVJ9-E712-UKBJ,https://www.semanticscholar.org/paper/0b485f8ef4baf2f5a376af6b937ba481fd0df0b5,,,10.1506/EQUA-NVJ9-E712-UKBJ,,,14257757,Business; Economics,,stock returns,1,citations=450; influential=18; open PDF metadata; title trade matches=2; trade term matches=2,
413,21,29,2002,Internal Capital Markets in Financial Conglomerates: Evidence from Small Bank Responses to Monetary Policy,Murillo Campello,,2002-12-01,428,55,196.707,Reinforcement Learning and Algorithmic Trading,reinforcement-learning,reinforcement-trading,Positions Internal Capital Markets in Financial Conglomerates: Evidence from Small Bank Responses to Monetary Policy within Reinforcement Learning and Algorithmic Trading.,high citation signal (428); influential citation signal (55),"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.2139/SSRN.291646,https://www.semanticscholar.org/paper/6c7fca6314fffbf322e43cd123454b7313aa5460,,,10.2139/SSRN.291646,,,14244857,Business; Economics,,capital markets investment,1,citations=428; influential=55; open PDF metadata; title trade matches=2; trade term matches=2,
459,22,30,2002,The dynamic relationship between stock returns and trading volume: Domestic and cross-country evidence,"Bong-Soo Lee, O. Rui",,,394,25,189.149,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The dynamic relationship between stock returns and trading volume: Domestic and cross-country evidence within General Finance, Surveys, and Trading Systems.",high citation signal (394); influential citation signal (25); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/S0378-4266(00)00173-4,https://www.semanticscholar.org/paper/f4ccca08d118a34fc6cc5b282e767ea09d29610a,http://hdl.handle.net/10397/32475,,10.1016/S0378-4266(00)00173-4,,,154872234,Economics,,options market stock returns; stock returns,2,citations=394; influential=25; open PDF metadata; title trade matches=3; trade term matches=3; query hits=2,
470,23,31,2002,Modified support vector machines in financial time series forecasting,"F. Tay, Lijuan Cao",Neurocomputing,2002-10-01,388,18,196.421,Machine Learning for Stock Prediction,machine-learning,machine-learning; ai-based-trade,Positions Modified support vector machines in financial time series forecasting within Machine Learning for Stock Prediction.,high citation signal (388); influential citation signal (18); recognized finance/AI venue,"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1016/S0925-2312(01)00676-2,https://www.semanticscholar.org/paper/e3cd07ad64750cb153de9fd17e8da8bdcd0481e0,,,10.1016/S0925-2312(01)00676-2,,,206097814,Business; Computer Science; Economics; Mathematics,JournalArticle,financial time series forecasting,1,citations=388; influential=18; recognized finance/AI venue; AI/ML method signal; open PDF metadata; title trade matches=3; trade term matches=3,
493,24,33,2002,Statistical theory of the continuous double auction,"Eric Smith, J. Farmer, L. Gillemot, S. Krishnamurthy",,2002-10-21,372,28,186.417,Market Microstructure and High-Frequency Trading,microstructure; risk/volatility,high-frequency; risk-volatility,Abstract Most modern financial markets use a continuous double auction mechanism to store and match orders and facilitate trading.,high citation signal (372); influential citation signal (28); open-access PDF metadata,"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.1088/1469-7688/3/6/307,https://www.semanticscholar.org/paper/442b6bd3ac58c70bf591cd401a2b50cb0d4d256f,https://arxiv.org/pdf/cond-mat/0210475,,10.1088/1469-7688/3/6/307,cond-mat/0210475,,23788,Economics; Mathematics; Physics,,financial market prediction,1,citations=372; influential=28; investment validation signal; open PDF metadata; trade term matches=3,"Abstract Most modern financial markets use a continuous double auction mechanism to store and match orders and facilitate trading. In this paper we develop a microscopic dynamical statistical model for the continuous double auction under the assumption of IID random order flow, and analyse it using simulation, dimensional analysis, and theoretical tools based on mean field approximations. The model makes testable predictions for basic properties of markets, such as price volatility, the depth of stored supply and demand versus price, the bid–ask spread, the price impact function, and the time and probability of filling orders. These predictions are based on properties of order flow and the limit order book, such as share volume of market and limit orders, cancellations, typical order size, and tick size. Because these quantities can all be measured directly there are no free parameters. We show that the order size, which can be cast as a non-dimensional granularity parameter, is in most cases a more significant determinant of market behaviour than tick size. We also provide an explanation for the observed highly concave nature of the price impact function. On a broader level, this work suggests how stochastic models based on zero intelligence agents may be useful to probe the structure of market institutions. Like the model of perfect rationality, a stochastic zero intelligence model can be used to make strong predictions based on a compact set of assumptions, even if these assumptions are not fully believable."
501,25,34,2002,Conditional Jump Dynamics in Stock Market Returns,"W. Chan, J. Maheu",,2002-07-01,368,60,193.59,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Conditional Jump Dynamics in Stock Market Returns within General Finance, Surveys, and Trading Systems.",high citation signal (368); influential citation signal (60),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1198/073500102288618513,https://www.semanticscholar.org/paper/9c76342cd1517036a4a7e3931fa55529f9658c93,,,10.1198/073500102288618513,,,153672751,Economics,,equity returns; stock returns,2,citations=368; influential=60; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
506,26,35,2002,Detecting multiple breaks in financial market volatility dynamics,"E. Andreou, E. Ghysels",,2002-05-02,365,62,196.862,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Detecting multiple breaks in financial market volatility dynamics within Risk, Volatility, and Forecast Evaluation.",high citation signal (365); influential citation signal (62); open-access PDF metadata,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1002/JAE.684,https://www.semanticscholar.org/paper/56e21693c8953ac6869e020ea6c380bdaa6226d9,https://cdr.lib.unc.edu/downloads/df65vj228,,10.1002/JAE.684,,,262378045,Business; Economics,,stock returns,1,citations=365; influential=62; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,
532,27,36,2002,Leaning for the Tape: Evidence of Gaming Behavior in Equity Mutual Funds,"Mark M. Carhart, Ron Kaniel, David K. Musto, Adam V. Reed",,2002-04-01,354,34,184.961,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Leaning for the Tape: Evidence of Gaming Behavior in Equity Mutual Funds within General Finance, Surveys, and Trading Systems.",high citation signal (354); influential citation signal (34); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1111/1540-6261.00438,https://www.semanticscholar.org/paper/c1ae417f9e8bad343851ffe0da3e87e3aa11f2b6,https://repository.upenn.edu/bitstreams/3af55a38-8bdf-407f-9f3c-3ad5e988e821/download,,10.1111/1540-6261.00438,,,154310212,Business; Economics,,equity portfolio performance; mutual fund performance stocks,2,citations=354; influential=34; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
544,28,37,2002,Contrarian and momentum strategies in the China stock market: 1993–2000,"Joseph C. Kang, Ming-Hua Liu, Sophie Xiaoyan Ni",,2002-06-01,347,19,174.689,Asset Pricing and Return Predictability,metadata-ranked,stock-prediction; asset-pricing,Positions Contrarian and momentum strategies in the China stock market: 1993–2000 within Asset Pricing and Return Predictability.,high citation signal (347); influential citation signal (19),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1016/S0927-538X(02)00046-X,https://www.semanticscholar.org/paper/4919886752c2fbe5a9c4a65277538d385496fff4,,,10.1016/S0927-538X(02)00046-X,,,17188212,Business; Economics,,trading strategies stock market,1,citations=347; influential=19; open PDF metadata; title trade matches=1; trade term matches=1,
592,29,38,2002,Voluntary disclosure of balance sheet information in quarterly earnings announcements,"Shuping Chen, Mark L. Defond, Chul W. Park",,2002-06-01,329,25,179.193,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Voluntary disclosure of balance sheet information in quarterly earnings announcements within General Finance, Surveys, and Trading Systems.",high citation signal (329); influential citation signal (25),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/S0165-4101(02)00043-5,https://www.semanticscholar.org/paper/e88d2f27c24f629f0b854ad4312727519158271b,,,10.1016/S0165-4101(02)00043-5,,,155049332,Business; Economics,,earnings announcements stock returns; stock returns,2,citations=329; influential=25; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
634,30,39,2002,Internal Capital Markets and Corporate Refocusing,"John G. Matsusaka, Vikram K. Nanda",,2002-04-01,317,17,174.23,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Internal Capital Markets and Corporate Refocusing within General Finance, Surveys, and Trading Systems.",high citation signal (317); influential citation signal (17),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.2139/SSRN.8212,https://www.semanticscholar.org/paper/0e0ba303681a2162900f13ec4389c3cfea0ff0a0,,,10.2139/SSRN.8212,,,154104382,Business; Economics,,capital markets investment,1,citations=317; influential=17; open PDF metadata; title trade matches=2; trade term matches=2,
