candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
11,2009,Do Structural Oil-Market Shocks Affect Stock Prices?,"N. Apergis, S. Miller",,2009-07-01,746,65,211.209,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Do Structural Oil-Market Shocks Affect Stock Prices? within General Finance, Surveys, and Trading Systems.",high citation signal (746); influential citation signal (65); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.ENECO.2009.03.001,https://www.semanticscholar.org/paper/a4aec3bfa35d6f8932cfa8dd6e4a9b2a3278398d,https://media.economics.uconn.edu/working/2008-51.pdf,,10.1016/J.ENECO.2009.03.001,,,54194189,Economics,,stock returns,1,citations=746; influential=65; open PDF metadata; title trade matches=2; trade term matches=2,
12,2009,The Stock Market and Corporate Investment: A Test of Catering Theory,"Christopher Polk, Paola Sapienza",,,730,47,203.274,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The Stock Market and Corporate Investment: A Test of Catering Theory within General Finance, Surveys, and Trading Systems.",high citation signal (730); influential citation signal (47); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1093/RFS/HHN030,https://www.semanticscholar.org/paper/98fb133051c4a998c207e9e5ce351f247ed4ec94,http://www.kellogg.northwestern.edu/faculty/sapienza/htm/polk-sapienza.pdf,,10.1093/RFS/HHN030,,,400906,Business; Economics,,stock returns,1,citations=730; influential=47; open PDF metadata; title trade matches=1; trade term matches=1,
13,2009,Short-Sale Strategies and Return Predictability,"Karl B. Diether, Kuan-Hui Lee, Ingrid M. Werner",,2009-02-01,719,78,209.916,Asset Pricing and Return Predictability,forecasting; asset-pricing,stock-prediction,Positions Short-Sale Strategies and Return Predictability within Asset Pricing and Return Predictability.,high citation signal (719); influential citation signal (78),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1093/RFS/HHN047,https://www.semanticscholar.org/paper/c83fe3b71022be446fbe548b7ccfc18ce1bb4354,,,10.1093/RFS/HHN047,,,154435999,Business; Economics,,stock returns,1,citations=719; influential=78; open PDF metadata; title trade matches=1; trade term matches=1,
14,2009,Stock Market Liquidity and Firm Value,"Vivian W. Fang, Thomas Noe, Thomas Noe, Sheri Tice",,2009-10-01,670,47,204.39,Market Microstructure and High-Frequency Trading,microstructure,stock-prediction; high-frequency,Positions Stock Market Liquidity and Firm Value within Market Microstructure and High-Frequency Trading.,high citation signal (670); influential citation signal (47),"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.1016/J.JFINECO.2008.08.007,https://www.semanticscholar.org/paper/9a8af13c49002d36b9a0a5083623f8a0190a5d5f,,,10.1016/J.JFINECO.2008.08.007,,,17338458,Economics,,momentum investing stock market; stock returns; value investing stock market,3,citations=670; influential=47; open PDF metadata; title trade matches=1; trade term matches=1; query hits=3,
15,2009,Fight or Flight? Portfolio Rebalancing by Individual Investors,"Laurent E. Calvet, John Y. Campbell, Paolo Sodini",,2009-02-01,585,42,201.87,Portfolio Optimization and Asset Allocation,portfolio,portfolio,Positions Fight or Flight? Portfolio Rebalancing by Individual Investors within Portfolio Optimization and Asset Allocation.,high citation signal (585); influential citation signal (42); open-access PDF metadata,"Allocation gains can be dominated by estimation error, turnover, short-sale constraints, and benchmark choice.; Backtests may hide capacity and liquidity limits.; Metadata cannot confirm implementation details such as costs, leverage, or rebalancing rules.",https://doi.org/10.3386/W14177,https://www.semanticscholar.org/paper/db9b0dce484262fe3b22c7b8e329583712da4170,http://papers.nber.org/papers/w14177.pdf,,10.3386/W14177,,,18533375,Business; Economics,,mutual fund performance stocks,1,citations=585; influential=42; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,
16,2009,Financial time series forecasting using independent component analysis and support vector regression,"Chi-Jie Lu, Tian-Shyug Lee, Chih-Chou Chiu",Decision Support Systems,2009-05-01,545,23,207.15,Machine Learning for Stock Prediction,machine-learning,machine-learning; ai-based-trade,Positions Financial time series forecasting using independent component analysis and support vector regression within Machine Learning for Stock Prediction.,high citation signal (545); influential citation signal (23); recognized finance/AI venue,"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1016/j.dss.2009.02.001,https://www.semanticscholar.org/paper/c5b46a2c993afc29c32f85d1394adb6c7628fe69,,,10.1016/j.dss.2009.02.001,,,2155243,Business; Computer Science; Mathematics,JournalArticle,financial time series forecasting,1,citations=545; influential=23; recognized finance/AI venue; AI/ML method signal; open PDF metadata; title trade matches=3; trade term matches=3,
17,2009,Credit Market Shocks and Economic Fluctuations: Evidence from Corporate Bond and Stock Markets,"Simon Gilchrist, Vladimir Yankov, Egon Zakraǰsek",,2009-04-01,537,23,191.826,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Credit Market Shocks and Economic Fluctuations: Evidence from Corporate Bond and Stock Markets within General Finance, Surveys, and Trading Systems.",high citation signal (537); influential citation signal (23); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.JMONECO.2009.03.017,https://www.semanticscholar.org/paper/641f962da7b7bfea3aaf784c7c1f534dbcc7ca22,http://www.nber.org/papers/w14863.pdf,,10.1016/J.JMONECO.2009.03.017,,,9735378,Business; Economics,,asset pricing stock returns; equity market forecasting; equity returns; securities market; stock returns,5,citations=537; influential=23; open PDF metadata; title trade matches=1; trade term matches=1; query hits=5,
18,2009,"The Co‐movement of Credit Default Swap, Bond and Stock Markets: an Empirical Analysis","Lars Norden, Martin Weber",,2009-05-27,535,42,196.908,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The Co‐movement of Credit Default Swap, Bond and Stock Markets: an Empirical Analysis within General Finance, Surveys, and Trading Systems.",high citation signal (535); influential citation signal (42); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1111/J.1468-036X.2007.00427.X,https://www.semanticscholar.org/paper/ea500d2729f09a727f8b82295ba3275cc5dbcf7f,https://madoc.bib.uni-mannheim.de/1879/1/SSRN_ID635981_code377850.pdf,,10.1111/J.1468-036X.2007.00427.X,,,5071948,Economics,,price discovery stock market; stock returns,2,citations=535; influential=42; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
19,2009,Trading Costs and Returns for U.S. Equities: Estimating Effective Costs from Daily Data,Joel Hasbrouck,,2009-06-01,514,50,201.417,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Trading Costs and Returns for U.S. Equities: Estimating Effective Costs from Daily Data within General Finance, Surveys, and Trading Systems.",high citation signal (514); influential citation signal (50); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1111/J.1540-6261.2009.01469.X,https://www.semanticscholar.org/paper/e08cf798fb4734e4495237de7e9596509532f385,http://pages.stern.nyu.edu/~jhasbrou/Research/GibbsCurrent/HasbrouckJF.pdf,,10.1111/J.1540-6261.2009.01469.X,,,13292760,Business; Economics,,asset pricing stock returns; stock returns,2,citations=514; influential=50; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
20,2009,Assessing the Costs and Benefits of Brokers in the Mutual Fund Industry,"Daniel Bergstresser, J. Chalmers, P. Tufano",,2009-10-01,503,47,195.093,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Assessing the Costs and Benefits of Brokers in the Mutual Fund Industry within General Finance, Surveys, and Trading Systems.",high citation signal (503); influential citation signal (47),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.2139/SSRN.616981,https://www.semanticscholar.org/paper/8c085764628d95ceaf611472af5bb53f0c1dd22b,,,10.2139/SSRN.616981,,,14575286,Business; Economics,,equity returns,1,citations=503; influential=47; open PDF metadata; title trade matches=1; trade term matches=1,
21,2009,Unstable Banking,"Robert W. Vishny, A. Shleifer",,2009-05-01,476,25,188.299,"Sentiment, News, and Alternative Data",sentiment/text,sentiment-altdata; behavioral-finance,We propose a theory of financial intermediaries operating in markets influenced by investor sentiment.,high citation signal (476); influential citation signal (25); open-access PDF metadata,Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1016/j.jfineco.2009.10.007,https://www.semanticscholar.org/paper/2b49a224dc88bda9f6595aa26e2e9dc7462829f6,https://dash.harvard.edu/bitstream/1/33077921/4/SSRN-id1401788.pdf,,10.1016/j.jfineco.2009.10.007,,,219349581,Economics,,capital markets investment; securities market; securities trading investment,3,citations=476; influential=25; open PDF metadata; trade term matches=3; query hits=3,"We propose a theory of financial intermediaries operating in markets influenced by investor sentiment. In our model, banks make loans, securitize these loans, trade in them, or hold cash. They can also borrow money, using their security holdings as collateral. We embed such banks in a stylized financial market, in which securitized loans may be mispriced, and investigate how banks allocate limited capital among the various activities, as well as how they choose their capital structure. Banks maximize profits, and there are no conflicts of interest between bank shareholders and creditors. The theory explains the cyclical behavior of credit and investment, but also accounts for the fundamental instability of banks operating in financial markets, especially when banks use leverage."
22,2009,TESTING HYPOTHESES ABOUT THE NUMBER OF FACTORS IN LARGE FACTOR MODELS,A. Onatski,,2009-09-01,467,52,194.85,Asset Pricing and Return Predictability,asset-pricing,asset-pricing,Positions TESTING HYPOTHESES ABOUT THE NUMBER OF FACTORS IN LARGE FACTOR MODELS within Asset Pricing and Return Predictability.,high citation signal (467); influential citation signal (52),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.3982/ECTA6964,https://www.semanticscholar.org/paper/87aa94cde6322df6306270bbd9e64abc4999f606,,,10.3982/ECTA6964,,,13319521,Mathematics,,stock returns,1,citations=467; influential=52; open PDF metadata; title trade matches=1; trade term matches=1,
23,2009,Charles A. Dice Center for Research in Financial Economics The State of Corporate Governance Research,"L. Bebchuk, M. Weisbach",,,461,24,184.047,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Charles A. Dice Center for Research in Financial Economics The State of Corporate Governance Research within General Finance, Surveys, and Trading Systems.",high citation signal (461); influential citation signal (24),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://www.semanticscholar.org/paper/ef21173ae823ca417696f2374b7b66f6d59662e3,https://www.semanticscholar.org/paper/ef21173ae823ca417696f2374b7b66f6d59662e3,,,,,,15847856,Business; Economics,Review,capital markets investment,1,citations=461; influential=24; open PDF metadata; title trade matches=1; trade term matches=1,
24,2009,Scale Effects in Capital Markets‐Based Accounting Research,"Mary E. Barth, Greg Clinch",,2009-04-01,454,43,196.625,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Scale Effects in Capital Markets‐Based Accounting Research within General Finance, Surveys, and Trading Systems.",high citation signal (454); influential citation signal (43),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1111/J.1468-5957.2009.02133.X,https://www.semanticscholar.org/paper/0bdb60076153fcf229d91b5dfb291c887568ea4c,,,10.1111/J.1468-5957.2009.02133.X,,,15372992,Business; Economics; Mathematics,,equity factor models; equity returns,2,citations=454; influential=43; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
25,2009,"Product Innovations, Advertising, and Stock Returns","Shuba Srinivasan, K. Pauwels, Jorge M. Silva-Risso, Dominique M. Hanssens",,2009-01-01,449,22,187.3,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,"Positions Product Innovations, Advertising, and Stock Returns within Asset Pricing and Return Predictability.",high citation signal (449); influential citation signal (22),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1509/jmkg.73.1.024,https://www.semanticscholar.org/paper/5f4b0fad939d0a706d0875115e36d540e7a0bba1,,,10.1509/jmkg.73.1.024,,,5795214,Business; Economics,JournalArticle,stock returns; value investing stock market,2,citations=449; influential=22; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
26,2009,Public and Private Enforcement of Securities Laws: Resource-Based Evidence,"H. Jackson, Mark J. Roe",,2009-03-16,446,27,182.907,Reinforcement Learning and Algorithmic Trading,reinforcement-learning,reinforcement-trading,Ascertaining which enforcement mechanisms work to protect investors has been both a focus of recent work in academic finance and an issue for policy-making at international development agencies.,high citation signal (446); influential citation signal (27); open-access PDF metadata,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.2139/SSRN.1000086,https://www.semanticscholar.org/paper/47289cdf2d8475638dbda62b556be283ca7d9101,https://dash.harvard.edu/bitstream/1/30068597/1/Roe_638.pdf,,10.2139/SSRN.1000086,,,154456069,Economics; Law,,securities market,1,citations=446; influential=27; open PDF metadata; trade term matches=1,"Ascertaining which enforcement mechanisms work to protect investors has been both a focus of recent work in academic finance and an issue for policy-making at international development agencies. According to recent academic work, private enforcement of investor protection via both disclosure and private liability rules goes hand in hand with financial market development, but public enforcement fails to correlate with financial development and, hence, is unlikely to facilitate it. Our results confirm the disclosure result but reverse the results on both liability standards and public enforcement. We use securities regulators' resources to proxy for regulatory intensity of the securities regulator. When we do, financial depth regularly, significantly, and robustly correlates with stronger public enforcement. In horse races between these resource-based measures of public enforcement intensity and the most common measures of private enforcement, public enforcement is overall as important as disclosure in explaining financial market outcomes around the world and more important than private liability rules. Hence, policymakers who reject public enforcement as useful for financial market development are ignoring the best currently available evidence."
27,2009,Stock market reaction to CEO certification: the signaling role of CEO background,"Yan Zhang, M. Wiersema",,2009-07-01,440,19,182.899,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Stock market reaction to CEO certification: the signaling role of CEO background within General Finance, Surveys, and Trading Systems.",high citation signal (440); influential citation signal (19),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1002/SMJ.772,https://www.semanticscholar.org/paper/3efbcc8cc916fc6520a929415847e6d73b8f1f0f,,,10.1002/SMJ.772,,,167719902,Business; Economics; Medicine,,securities market; securities trading investment; stock returns,3,citations=440; influential=19; open PDF metadata; title trade matches=1; trade term matches=1; query hits=3,
28,2009,Stock market prediction of S&P 500 via combination of improved BCO approach and BP neural network,"Yudong Zhang, Lenan Wu",Expert systems with applications,2009-07-01,440,9,192.195,Deep Learning and Financial Time Series,forecasting; deep-learning,stock-prediction; deep-learning; ai-based-trade,Positions Stock market prediction of S&P 500 via combination of improved BCO approach and BP neural network within Deep Learning and Financial Time Series.,high citation signal (440); recognized finance/AI venue,"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1016/j.eswa.2008.11.028,https://www.semanticscholar.org/paper/db7f2c8065422ca110ff6017d7456f8cb1873319,,,10.1016/j.eswa.2008.11.028,,,20839621,Computer Science,JournalArticle,neural networks stock market; stock market prediction,2,citations=440; influential=9; recognized finance/AI venue; AI/ML method signal; open PDF metadata; title trade matches=3; trade term matches=3; query hits=2,
