candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
11,2008,Idiosyncratic Volatility and the Cross Section of Expected Returns,"Turan G. Bali, Nusret Cakici",Journal of Financial and Quantitative Analysis,2008-03-01,844,127,235.194,Market Microstructure and High-Frequency Trading,portfolio; microstructure; risk/volatility,portfolio; high-frequency; risk-volatility,Abstract This paper examines the cross-sectional relation between idiosyncratic volatility and expected stock returns.,high citation signal (844); influential citation signal (127); recognized finance/AI venue,"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.1017/S002210900000274X,https://www.semanticscholar.org/paper/9711c9e94d57084744bdc6e0078ab6ba42d84208,,,10.1017/S002210900000274X,,,154320451,Economics,,stock returns,1,citations=844; influential=127; recognized finance/AI venue; investment validation signal; open PDF metadata; trade term matches=3,"Abstract This paper examines the cross-sectional relation between idiosyncratic volatility and expected stock returns. The results indicate that i) the data frequency used to estimate idiosyncratic volatility, ii) the weighting scheme used to compute average portfolio returns, iii) the breakpoints utilized to sort stocks into quintile portfolios, and iv) using a screen for size, price, and liquidity play critical roles in determining the existence and significance of a relation between idiosyncratic risk and the cross section of expected returns. Portfoliolevel analyses based on two different measures of idiosyncratic volatility (estimated using daily and monthly data), three weighting schemes (value-weighted, equal-weighted, inverse volatility-weighted), three breakpoints (CRSP, NYSE, equal market share), and two different samples (NYSE/AMEX/NASDAQ and NYSE) indicate that no robustly significant relation exists between idiosyncratic volatility and expected returns."
12,2008,Dumb Money: Mutual Fund Flows and the Cross-Section of Stock Returns,"Andrea Frazzini, O. Lamont",,2008-05-01,826,41,212.119,Asset Pricing and Return Predictability,asset-pricing,asset-pricing,Positions Dumb Money: Mutual Fund Flows and the Cross-Section of Stock Returns within Asset Pricing and Return Predictability.,high citation signal (826); influential citation signal (41); open-access PDF metadata,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1016/J.JFINECO.2007.07.001,https://www.semanticscholar.org/paper/10ce776d44db0eb022cdd2881fffd3db7406c54f,http://papers.nber.org/papers/w11526.pdf,,10.1016/J.JFINECO.2007.07.001,,,16090053,Business; Economics,,investor sentiment stock returns; stock returns,2,citations=826; influential=41; open PDF metadata; title trade matches=3; trade term matches=3; query hits=2,
13,2008,Presidential Address: The Cost of Active Investing,K. French,,2008-08-01,763,121,221.305,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Presidential Address: The Cost of Active Investing within General Finance, Surveys, and Trading Systems.",high citation signal (763); influential citation signal (121); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1111/J.1540-6261.2008.01368.X,https://www.semanticscholar.org/paper/fd36f4d5e19f6e96953dde0dd3cd3a34baa72e1d,http://qed.econ.queensu.ca/pub/faculty/milne/322/ECON322(2008) Kenneth R French.pdf,,10.1111/J.1540-6261.2008.01368.X,,,6654804,Economics,,price discovery stock market; stock returns; trading strategies stock market; value investing stock market,4,citations=763; influential=121; open PDF metadata; title trade matches=1; trade term matches=1; query hits=4,
14,2008,Relationships between oil price shocks and stock market: An empirical analysis from China ☆,"Rong-Gang Cong, Yi-Ming Wei, J. Jiao, Ying Fan",,2008-09-01,676,28,194.531,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Relationships between oil price shocks and stock market: An empirical analysis from China ☆ within General Finance, Surveys, and Trading Systems.",high citation signal (676); influential citation signal (28),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.ENPOL.2008.06.006,https://www.semanticscholar.org/paper/bcd0e298749033b24d6a37ce21a900a154b58ebf,,,10.1016/J.ENPOL.2008.06.006,,,154323760,Economics,,stock returns,1,citations=676; influential=28; open PDF metadata; title trade matches=1; trade term matches=1,
15,2008,How Important Are Financing Constraints? The Role of Finance in the Business Environment,"M. Ayyagari, A. Demirguc-Kunt, V. Maksimovic",,2008-12-01,675,40,203.346,Reinforcement Learning and Algorithmic Trading,survey/review; reinforcement-learning,reinforcement-trading,What role does the business environment play in promoting or restraining firm growth?,high citation signal (675); influential citation signal (40); open-access PDF metadata,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1093/WBER/LHN018,https://www.semanticscholar.org/paper/786bca4131451bbc8bbcdb3e56335695b0a80e81,https://openknowledge.worldbank.org/bitstreams/d3252122-0840-51d2-b7fe-b33548e61d5d/download,,10.1093/WBER/LHN018,,,55089594,Business; Economics,Book; Review,securities market,1,citations=675; influential=40; survey/benchmark signal; open PDF metadata; trade term matches=2,"What role does the business environment play in promoting or restraining firm growth? Recent literature points to a number of factors as obstacles to growth. Inefficient functioning of financial markets, inadequate security and enforcement of property rights, poor provision of infrastructure, inefficient regulation and taxation, and broader governance features such as corruption and macroeconomic stability are all discussed without any comparative evidence on their ordering. Using firm-level survey data on the relative importance of different features of the business environment, the article finds that although firms report many obstacles to growth, not all the obstacles are equally constraining. Some affect firm growth only indirectly through their influence on other obstacles, or not at all. Analyses using directed acyclic graph methodology and regressions find that only obstacles related to finance, crime, and policy instability directly affect firm growth. The finance result is shown to be the most robust. The results have important implications for the priority of reforms. Maintaining policy stability, keeping crime under control, and undertaking financial sector reforms to relax financing constraints are likely to be the most effective routes to promote firm growth."
16,2008,Can Time-Varying Risk of Rare Disasters Explain Aggregate Stock Market Volatility?,"Jessica A. Wachter, Jessica A. Wachter",,2008-10-01,663,57,211.808,"Risk, Volatility, and Forecast Evaluation",risk/volatility,stock-prediction; risk-volatility,"Positions Can Time-Varying Risk of Rare Disasters Explain Aggregate Stock Market Volatility? within Risk, Volatility, and Forecast Evaluation.",high citation signal (663); influential citation signal (57); open-access PDF metadata,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.2139/SSRN.1572738,https://www.semanticscholar.org/paper/50067d3321b24fa08bda5a0534ad8a1347dfda52,https://www.nber.org/system/files/working_papers/w14386/w14386.pdf,,10.2139/SSRN.1572738,,,157340211,Economics,,equity returns; risk premium stock returns; stock returns,3,citations=663; influential=57; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1; query hits=3,
17,2008,High-frequency trading in a limit order book,"M. Avellaneda, Sasha Stoikov",,2008-03-28,546,106,211.117,Market Microstructure and High-Frequency Trading,microstructure,high-frequency,Positions High-frequency trading in a limit order book within Market Microstructure and High-Frequency Trading.,high citation signal (546); influential citation signal (106); open-access PDF metadata,"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.1080/14697680701381228,https://www.semanticscholar.org/paper/98e6e6d759ac60bff783c76a8bcc60bb4282b311,http://people.orie.cornell.edu/sfs33/LimitOrderBook.pdf,,10.1080/14697680701381228,,,6070889,Business; Economics,,securities market,1,citations=546; influential=106; open PDF metadata; title trade matches=2; trade term matches=2,
18,2008,Getting to the Bottom Line: An Exploration of Gender and Earnings Quality,"Gopal V. Krishnan, Linda M. Parsons",,2008-03-01,538,26,187.515,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,"For stakeholders, such as investors and lenders, to appropriately assess a company’s financial performance, the reported accounting earnings must closely reflect the economic reality of the organization’s financial activity throughout the reporting period.",high citation signal (538); influential citation signal (26); open-access PDF metadata,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2139/SSRN.899363,https://www.semanticscholar.org/paper/48f206ca6d43561742da9d79ad5801153d1e97d5,https://figshare.com/articles/journal_contribution/Getting_to_the_bottom_line_An_exploration_of_gender_and_earnings_quality/23890893/1/files/41888979.pdf,,10.2139/SSRN.899363,,,153672775,Business; Economics,,stock returns,1,citations=538; influential=26; open PDF metadata; trade term matches=2,"For stakeholders, such as investors and lenders, to appropriately assess a company’s financial performance, the reported accounting earnings must closely reflect the economic reality of the organization’s financial activity throughout the reporting period. The degree to which reported earnings capture economic reality is called earnings quality. Managers have an ethical obligation to report high quality earnings to interested stakeholders in a timely matter. Accounting research has identified conditions within an organization, such as management compensation contracts and pending litigation that can impact earnings quality. We extend this line of research by exploring whether another characteristic of an organization, gender diversity in senior management, influences the quality of reported earnings. Companies with more women in senior management are found to be more profitable and have higher stock returns after initial public offerings than those with fewer women in the management ranks. Our findings suggest that the improved bottom line for companies with more women senior executives is not produced through the management of earnings or lower quality earnings. Instead, earnings quality is positively associated with gender diversity in senior management."
19,2008,How Markets Slowly Digest Changes in Supply and Demand,"J. Bouchaud, J. Farmer, F. Lillo",,2008-09-04,506,61,210.807,"Sentiment, News, and Alternative Data",survey/review; sentiment/text; microstructure; risk/volatility,reinforcement-trading; sentiment-altdata; high-frequency; risk-volatility; behavioral-finance,"In this article we revisit the classic problem of tatonnement in price formation from a microstructure point of view, reviewing a recent body of theoretical and empirical work explaining how fluctuations in supply and demand are slowly incorporated into prices.",high citation signal (506); influential citation signal (61); open-access PDF metadata,Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.2139/SSRN.1266681,https://www.semanticscholar.org/paper/65831d637e9af4ac6743fe45c274a6a6d0929aaf,http://arxiv.org/pdf/0809.0822v1.pdf,,10.2139/SSRN.1266681,0809.0822,,154496052,Economics; Physics,Review,financial market prediction; market microstructure trading; quantitative trading,3,citations=506; influential=61; survey/benchmark signal; investment validation signal; open PDF metadata; trade term matches=2; query hits=3,"In this article we revisit the classic problem of tatonnement in price formation from a microstructure point of view, reviewing a recent body of theoretical and empirical work explaining how fluctuations in supply and demand are slowly incorporated into prices. Because revealed market liquidity is extremely low, large orders to buy or sell can only be traded incrementally, over periods of time as long as months. As a result order flow is a highly persistent long-memory process. Maintaining compatibility with market efficiency has profound consequences on price formation, on the dynamics of liquidity, and on the nature of impact. We review a body of theory that makes detailed quantitative predictions about the volume and time dependence of market impact, the bid-ask spread, order book dynamics, and volatility. Comparisons to data yield some encouraging successes. This framework suggests a novel interpretation of financial information, in which agents are at best only weakly informed and all have a similar and extremely noisy impact on prices. Most of the processed information appears to come from supply and demand itself, rather than from external news. The ideas reviewed here are relevant to market microstructure regulation, agent-based models, cost-optimal execution strategies, and understanding market ecologies."
20,2008,The role of information asymmetry and financial reporting quality in debt trading: Evidence from the secondary loan market $,Regina Wittenberg-Moerman,,2008-07-30,499,28,187.864,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The role of information asymmetry and financial reporting quality in debt trading: Evidence from the secondary loan market $ within General Finance, Surveys, and Trading Systems.",high citation signal (499); influential citation signal (28),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/j.jacceco.2008.08.001,https://www.semanticscholar.org/paper/fb2ec12a782fd0d779334e6e4928804101c9c2a2,,,10.1016/j.jacceco.2008.08.001,,,15464375,Business; Economics,,securities market,1,citations=499; influential=28; open PDF metadata; title trade matches=1; trade term matches=1,
21,2008,Experimental Evidence on Returns to Capital and Access to Finance in Mexico,"D. McKenzie, C. Woodruff",,2008-12-01,452,34,186.324,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"A strong theoretical argument for focusing on access to finance is that financial market imperfections can result in large inefficiencies, as firms with productive investment opportunities underinvest.",high citation signal (452); influential citation signal (34); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1093/WBER/LHN017,https://www.semanticscholar.org/paper/57ef0351d1ee55b3d5c6144d30cfaa81c814c783,https://openknowledge.worldbank.org/bitstreams/abecac45-6908-594c-ba52-3029da547f0a/download,,10.1093/WBER/LHN017,,,30994241,Economics,Book,capital markets investment,1,citations=452; influential=34; open PDF metadata; trade term matches=1,"A strong theoretical argument for focusing on access to finance is that financial market imperfections can result in large inefficiencies, as firms with productive investment opportunities underinvest. Lack of access to finance is a frequent complaint of microenterprises, which account for a large share of employment in developing countries. However, assessing the extent to which a lack of capital affects their business profits is complicated by the fact that business investment is likely to be correlated with a host of unmeasured characteristics of the owner and firm, such as entrepreneurial ability and demand shocks. In a randomized experiment that gave cash and in-kind grants to small retail firms, providing an exogenous shock to capital, the shock generated large increases in profits, with the effects concentrated among firms that were more financially constrained. The estimated return to capital was at least 20-33 percent a month-three to five times higher than market interest rates."
22,2008,How Does Size Affect Mutual Fund Behavior,"Joshua Pollet, Mungo Wilson",,2008-12-01,392,22,179.321,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions How Does Size Affect Mutual Fund Behavior within General Finance, Surveys, and Trading Systems.",high citation signal (392); influential citation signal (22),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1111/J.1540-6261.2008.01417.X,https://www.semanticscholar.org/paper/2c18d6a7086b1719174999bef9cc4066ccad7ddd,,,10.1111/J.1540-6261.2008.01417.X,,,155000484,Business; Economics,,mutual fund performance stocks,1,citations=392; influential=22; open PDF metadata; title trade matches=1; trade term matches=1,
23,2008,The Determinants of Stock Market Development in Emerging Economies,Charles Amo Yartey,,2008-02-01,370,42,186.813,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The Determinants of Stock Market Development in Emerging Economies within General Finance, Surveys, and Trading Systems.",high citation signal (370); influential citation signal (42); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.5089/9781451868944.001.A001,https://www.semanticscholar.org/paper/b50513a3facb741e1b028af3897a64b1fe017c3d,https://www.elibrary.imf.org/downloadpdf/journals/001/2008/032/001.2008.issue-032-en.xml,,10.5089/9781451868944.001.A001,,,16233947,Business; Economics; Political Science,,capital markets investment,1,citations=370; influential=42; open PDF metadata; title trade matches=1; trade term matches=1,
24,2008,Small Trades and the Cross-Section of Stock Returns,Soeren Hvidkjaer,,2008-05-01,364,27,183.449,Asset Pricing and Return Predictability,asset-pricing,asset-pricing,Positions Small Trades and the Cross-Section of Stock Returns within Asset Pricing and Return Predictability.,high citation signal (364); influential citation signal (27),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1093/RFS/HHN049,https://www.semanticscholar.org/paper/296ee150d6a3ef40c0a0b9e180a8a0d23f440f6e,,,10.1093/RFS/HHN049,,,154413191,Business; Economics,,stock returns,1,citations=364; influential=27; open PDF metadata; title trade matches=2; trade term matches=2,
25,2008,Portfolio Concentration and the Performance of Individual Investors,"Zoran Ivković, Clemens Sialm, Scott J. Weisbenner",Journal of Financial and Quantitative Analysis,2008-09-01,347,11,182.537,Portfolio Optimization and Asset Allocation,portfolio,portfolio,Positions Portfolio Concentration and the Performance of Individual Investors within Portfolio Optimization and Asset Allocation.,high citation signal (347); influential citation signal (11); recognized finance/AI venue; open-access PDF metadata,"Allocation gains can be dominated by estimation error, turnover, short-sale constraints, and benchmark choice.; Backtests may hide capacity and liquidity limits.; Metadata cannot confirm implementation details such as costs, leverage, or rebalancing rules.",https://doi.org/10.1017/S0022109000004233,https://www.semanticscholar.org/paper/d7b472e9deebe9ccec131894f17eb66ccb5d586e,http://papers.nber.org/papers/w10675.pdf,,10.1017/S0022109000004233,,,6544883,Business; Economics,,stock returns,1,citations=347; influential=11; recognized finance/AI venue; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,
