rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
154,11,11,2004,An Examination of Long-Term Abnormal Stock Returns and Operating Performance Following R&D Increases,"Allan C. Eberhart, W. Maxwell, Akhtar Siddique",,2004-04-01,924,62,215.259,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Positions An Examination of Long-Term Abnormal Stock Returns and Operating Performance Following R&D Increases within Asset Pricing and Return Predictability.,high citation signal (924); influential citation signal (62),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1111/J.1540-6261.2004.00644.X,https://www.semanticscholar.org/paper/4c4f7609e66475cde278f293d3b031059bdc3690,,,10.1111/J.1540-6261.2004.00644.X,,,154913942,Business; Economics,,stock returns,1,citations=924; influential=62; open PDF metadata; title trade matches=2; trade term matches=2,
159,12,12,2004,Do Stock Prices and Volatility Jump? Reconciling Evidence from Spot and Option Prices,Bjørn Eraker,,2004-06-01,913,106,230.412,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Do Stock Prices and Volatility Jump? Reconciling Evidence from Spot and Option Prices within Risk, Volatility, and Forecast Evaluation.",high citation signal (913); influential citation signal (106); open-access PDF metadata,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1111/J.1540-6261.2004.00666.X,https://www.semanticscholar.org/paper/c044cf827016d3ae16119a84d0a5e1852ae40355,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1540-6261.2004.00666.x,,10.1111/J.1540-6261.2004.00666.X,,,154828388,Economics,,options market stock returns; risk premium stock returns; stock returns,3,citations=913; influential=106; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2; query hits=3,
167,13,13,2004,Value-Enhancing Capital Budgeting and Firm-specific Stock Return Variation,"A. Durnev, R. Morck, B. Yeung",,2004-02-01,894,73,213.787,Asset Pricing and Return Predictability,metadata-ranked,stock-prediction,Positions Value-Enhancing Capital Budgeting and Firm-specific Stock Return Variation within Asset Pricing and Return Predictability.,high citation signal (894); influential citation signal (73),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1111/J.1540-6261.2004.00627.X,https://www.semanticscholar.org/paper/d1d8970b5c3e13b9dc7a6850a15eddce2b0cf2f1,,,10.1111/J.1540-6261.2004.00627.X,,,15113111,Business; Economics,,stock returns,1,citations=894; influential=73; open PDF metadata; title trade matches=1; trade term matches=1,
189,14,14,2004,The Walk-down to Beatable Analyst Forecasts: The Role of Equity Issuance and Insider Trading Incentives*,"Scott Richardson, S. Teoh, Peter D. Wysocki",,2004-12-01,844,62,215.269,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The Walk-down to Beatable Analyst Forecasts: The Role of Equity Issuance and Insider Trading Incentives* within General Finance, Surveys, and Trading Systems.",high citation signal (844); influential citation signal (62),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1506/KHNW-PJYL-ADUB-0RP6,https://www.semanticscholar.org/paper/933069499a7b8b1951cd3ac76dc1b1c3ae24582a,,,10.1506/KHNW-PJYL-ADUB-0RP6,,,154379635,Business; Economics,,equity market forecasting; securities market,2,citations=844; influential=62; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
200,15,15,2004,Occasional structural breaks and long memory with an application to the S&P 500 absolute stock returns,"C. Granger, Namwon Hyung",,2004-06-01,828,46,208.747,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Positions Occasional structural breaks and long memory with an application to the S&P 500 absolute stock returns within Asset Pricing and Return Predictability.,high citation signal (828); influential citation signal (46),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1016/J.JEMPFIN.2003.03.001,https://www.semanticscholar.org/paper/786a88eb0b7a34f19bdd63a5079a74bafd9f3552,,,10.1016/J.JEMPFIN.2003.03.001,,,51897120,Economics; Mathematics,,stock returns,1,citations=828; influential=46; open PDF metadata; title trade matches=2; trade term matches=2,
223,16,16,2004,The Effect of Internet Security Breach Announcements on Market Value: Capital Market Reactions for Breached Firms and Internet Security Developers,"Huseyin Cavusoglu, B. Mishra, S. Raghunathan",International Journal of Electronic Commerce,2004-09-01,785,83,212.704,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The Effect of Internet Security Breach Announcements on Market Value: Capital Market Reactions for Breached Firms and Internet Security Developers within General Finance, Surveys, and Trading Systems.",high citation signal (785); influential citation signal (83),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1080/10864415.2004.11044320,https://www.semanticscholar.org/paper/2390d0ba96c89d60a15e1940c80a05f026508a39,,,10.1080/10864415.2004.11044320,,,10753015,Business; Computer Science; Economics,JournalArticle,securities market,1,citations=785; influential=83; open PDF metadata; title trade matches=1; trade term matches=1,
238,17,17,2004,Information costs and home bias: an analysis of US holdings of foreign equities,"Alan G. Ahearne, William L. Griever, F. Warnock",,2004-03-01,762,77,213.014,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Information costs and home bias: an analysis of US holdings of foreign equities within General Finance, Surveys, and Trading Systems.",high citation signal (762); influential citation signal (77); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/S0022-1996(03)00015-1,https://www.semanticscholar.org/paper/16967b971cbf391fb637f8b9ead28bfdca073a6c,http://www.federalreserve.gov/pubs/ifdp/2000/691/ifdp691.pdf,,10.1016/S0022-1996(03)00015-1,,,221254808,Business; Economics,,equity returns; stock returns,2,citations=762; influential=77; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
248,18,18,2004,Portfolio Selection with Parameter and Model Uncertainty: A Multi-Prior Approach,"Lorenzo Garlappi, Raman Uppal, Tan Wang",,,740,55,212.731,Portfolio Optimization and Asset Allocation,portfolio,portfolio,Positions Portfolio Selection with Parameter and Model Uncertainty: A Multi-Prior Approach within Portfolio Optimization and Asset Allocation.,high citation signal (740); influential citation signal (55); open-access PDF metadata,"Allocation gains can be dominated by estimation error, turnover, short-sale constraints, and benchmark choice.; Backtests may hide capacity and liquidity limits.; Metadata cannot confirm implementation details such as costs, leverage, or rebalancing rules.",https://doi.org/10.2139/SSRN.671981,https://www.semanticscholar.org/paper/d6fb4e03e84f3f096a0c3ed0ecbadfedb8c04a79,http://repec.org/mmfc04/54.pdf,,10.2139/SSRN.671981,,,1576516,Economics,,equity portfolio performance; equity returns,2,citations=740; influential=55; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
250,19,19,2004,Informed Trading in Stock and Option Markets,"Sugato Chakravarty, Huseyin Gulen, Stewart Mayhew",,2004-06-01,739,51,204.664,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Informed Trading in Stock and Option Markets within General Finance, Surveys, and Trading Systems.",high citation signal (739); influential citation signal (51),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1111/J.1540-6261.2004.00661.X,https://www.semanticscholar.org/paper/7ae9b828d81f1271d42df051c0cc6e7b3e0659d0,,,10.1111/J.1540-6261.2004.00661.X,,,1042854,Business; Economics,,price discovery stock market,1,citations=739; influential=51; open PDF metadata; title trade matches=1; trade term matches=1,
258,20,20,2004,Investment Analysis and Portfolio Management,Prasanna Chandra,,,711,49,208.266,Portfolio Optimization and Asset Allocation,portfolio,portfolio,Positions Investment Analysis and Portfolio Management within Portfolio Optimization and Asset Allocation.,high citation signal (711); influential citation signal (49),"Allocation gains can be dominated by estimation error, turnover, short-sale constraints, and benchmark choice.; Backtests may hide capacity and liquidity limits.; Metadata cannot confirm implementation details such as costs, leverage, or rebalancing rules.",https://www.semanticscholar.org/paper/b9a453891280f1d5091728f32be6b81dc9a40fef,https://www.semanticscholar.org/paper/b9a453891280f1d5091728f32be6b81dc9a40fef,,,,,,153079370,Business; Economics,,securities market,1,citations=711; influential=49; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,
262,21,21,2004,Informational Efficiency of Credit Default Swap and Stock Markets: The Impact of Credit Rating Announcements,"Lars Norden, Martin Weber, Martin Weber",,2004-02-01,701,54,206.289,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Informational Efficiency of Credit Default Swap and Stock Markets: The Impact of Credit Rating Announcements within General Finance, Surveys, and Trading Systems.",high citation signal (701); influential citation signal (54),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.JBANKFIN.2004.06.011,https://www.semanticscholar.org/paper/e94d1137384f062ea26ac1d2613f6f0e87b891fd,,,10.1016/J.JBANKFIN.2004.06.011,,,18406697,Business; Economics,Review,market efficiency stock returns; stock returns,2,citations=701; influential=54; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
326,22,22,2004,"Extreme Value Dependence in Financial Markets: Diagnostics, Models, and Financial Implications","S. Poon, Michael Rockinger, J. Tawn",,2004-04-01,606,49,205.756,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Extreme Value Dependence in Financial Markets: Diagnostics, Models, and Financial Implications within General Finance, Surveys, and Trading Systems.",high citation signal (606); influential citation signal (49),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1093/RFS/HHG058,https://www.semanticscholar.org/paper/025eec2461fe16b41addb9be55c8a91453b0c702,,,10.1093/RFS/HHG058,,,17588789,Business; Economics; Mathematics,,options market stock returns; risk management portfolio stock; stock returns,3,citations=606; influential=49; open PDF metadata; title trade matches=2; trade term matches=2; query hits=3,
344,23,23,2004,"News Arrival, Jump Dynamics and Volatility Components for Individual Stock Returns","J. Maheu, Thomas H. McCurdy",,2004-04-01,579,44,205.28,"Sentiment, News, and Alternative Data",sentiment/text; risk/volatility,sentiment-altdata; risk-volatility,"Positions News Arrival, Jump Dynamics and Volatility Components for Individual Stock Returns within Sentiment, News, and Alternative Data.",high citation signal (579); influential citation signal (44); open-access PDF metadata,Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1111/J.1540-6261.2004.00648.X,https://www.semanticscholar.org/paper/67e88b38e9e5be11f60de1d396c760b61ad4bda9,https://cirano.qc.ca/files/publications/2003s-38.pdf,,10.1111/J.1540-6261.2004.00648.X,,,17096370,Economics; Mathematics,,stock returns,1,citations=579; influential=44; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2,
354,24,24,2004,Tools of the trade: the socio-technology of arbitrage in a Wall Street trading room,"Daniel Beunza, D. Stark",,2004-04-01,565,23,187.942,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Tools of the trade: the socio-technology of arbitrage in a Wall Street trading room within General Finance, Surveys, and Trading Systems.",high citation signal (565); influential citation signal (23),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1093/ICC/DTH015,https://www.semanticscholar.org/paper/8f4903c26e53ae8ad179f253348951633bc7e57f,,,10.1093/ICC/DTH015,,,14212099,Business; Economics; Sociology,,quantitative trading,1,citations=565; influential=23; open PDF metadata; title trade matches=1; trade term matches=1,
